Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones
FORD,FIESTA,2000,L4 1.4,Estándar,M-340,Sin clima,20 7/16,12,
FORD,FIESTA,2001,L4 1.3,Estándar,M-342,Con clima,20 7/16,14 5/8,
FORD,FIESTA,2001,L4 1.3,Estándar,M-341,Sin clima,20 7/16,12 1/2,
FORD,FIESTA,2001,L4 1.4,Estándar,M-344,Con clima,20 7/16,14 5/8,
FORD,FIESTA,2001,L4 1.4,Estándar,M-340,Sin clima,20 7/16,12,
FORD,FIESTA,2003,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2004,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2005,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2006,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2007,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2007,L4 1.6,Automática,8005AA,Con clima,22,14 3/16,
FORD,FIESTA,2008,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2008,L4 1.6,Automática,8005AA,Con clima,22,14 3/16,
FORD,FIESTA,2009,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2009,L4 1.6,Automática,8005AA,Con clima,22,14 3/16,
FORD,FIESTA,2010,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2010,L4 1.6,Automática,8005AA,Con clima,22,14 3/16,
FORD,FIESTA,2011,L4 1.6,Estándar,M-12733,Con clima,22 1/16,14 1/8,
FORD,FIESTA,2011,L4 1.6,Automática,8005AA,Con clima,22,14 3/16,
FORD,FIESTA,2011,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2012,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2013,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2014,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2015,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2016,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2017,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2018,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
FORD,FIESTA,2019,L4 1.6,Automática,438402,Con clima,13 3/4,21 3/4,
,,,,,,,,,
FORD,FIESTA IKON,2000,L4 1.6,Estándar,M-324,Con clima,19 3/16,23 3/4,
FORD,FIESTA IKON,2000,L4 1.6,Estándar,M-321,Con clima,20 3/8,14 5/8,
FORD,FIESTA IKON,2001,L4 1.6,Estándar,M-324,Con clima,19 3/16,23 3/4,
FORD,FIESTA IKON,2001,L4 1.6,Estándar,M-321,Con clima,20 3/8,14 5/8,
,,,,,,,,,
FORD ,FIGO,2016,L4 1.5,Estándar,438402,Con clima,13 3/4,21 3/4,
FORD ,FIGO,2017,L4 1.5,Estándar,438402,Con clima,13 3/4,21 3/4,
FORD ,FIGO,2018,L4 1.5,Estándar,438402,Con clima,13 3/4,21 3/4,
FORD ,FIGO,2019,L4 1.5,Estándar,438402,Con clima,13 3/4,21 3/4,
FORD ,FIGO,2020,L4 1.5,Estándar,438402,Con clima,13 3/4,21 3/4,
,,,,,,,,,
FORD,FIVE HUNDRED / MONTEGO,2005,V6 3.0,Automática,434012,Con clima,25,16 13/16,
FORD,FIVE HUNDRED / MONTEGO,2006,V6 3.0,Automática,434012,Con clima,25,16 13/16,
FORD,FIVE HUNDRED / MONTEGO,2007,V6 3.0,Automática,434012,Con clima,25,16 13/16,
,,,,,,,,,
FORD,FOCUS,2001,L4 2.0,Automática,431413,Con clima,23 5/8,14 7/16,INC. ZX2
FORD,FOCUS,2002,L4 2.0,Automática,431413,Con clima,23 5/8,14 7/16,INC. ZX2
FORD,FOCUS,2003,L4 2.0,Automática,431413,Con clima,23 5/8,14 7/16,INC. ZX2
FORD,FOCUS,2004,L4 2.0,Automática,431413,Con clima,23 5/8,14 7/16,INC. ZX2
FORD,FOCUS,2005,L4 2.0,Automática,431413,Con clima,23 5/8,14 7/16,INC. ZX2
FORD,FOCUS,2006,L4 2.0,Automática,431413,Con clima,23 5/8,14 7/16,INC. ZX2
FORD,FOCUS,2007,L4 2.0,Automática,16079,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2008,L4 2.0,Automática,16079,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2009,L4 2.0,Automática,16079,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2010,L4 2.0,Automática,16079,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2011,L4 2.0,Automática,16079,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2012,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2013,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2014,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2015,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2016,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2017,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
FORD,FOCUS,2018,L4 2.0,Automática,438403,Con clima,26 3/8,14 1/2,
,,,,,,,,,
FORD,FREESTAR,2004,V6 4.2,Automática,431391,Con clima,29 15/16,17 1/16,
FORD,FREESTAR,2005,V6 4.2,Automática,431391,Con clima,29 15/16,17 1/16,
FORD,FREESTAR,2006,V6 4.2,Automática,431391,Con clima,29 15/16,17 1/16,
FORD,FREESTAR,2007,V6 4.2,Automática,431391,Con clima,29 15/16,17 1/16,
,,,,,,,,,
FORD,FUSION,2006,"L4 2.3, V6 3.0",Automática,438057,Con clima,25 3/4,16 7/8,
FORD,FUSION,2007,"L4 2.3, V6 3.0",Automática,438057,Con clima,25 3/4,16 7/8,
FORD,FUSION,2008,"L4 2.3, V6 3.0",Automática,438057,Con clima,25 3/4,16 7/8,
FORD,FUSION,2009,"L4 2.3, V6 3.0",Automática,438057,Con clima,25 3/4,16 7/8,
FORD,FUSION,2010,"L4 2.3, V6 3.0",Automática,438451,Con clima,25 3/4,16 7/8,
FORD,FUSION,2011,"L4 2.3, V6 3.0",Automática,438451,Con clima,25 3/4,16 7/8,
FORD,FUSION,2012,"L4 2.3, V6 3.0",Automática,438451,Con clima,25 3/4,16 7/8,
FORD,FUSION,2013,L4 2.0 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2014,L4 2.0 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2015,L4 2.0 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2016,L4 2.0 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2017,L4 2.0 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2017,L4 2.0,Automática,AHG9Z8005A,Con clima,26 1/2,17 11/16,TURBO
FORD,FUSION,2018,L4 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2018,L4 2.0,Automática,AHG9Z8005A,Con clima,26 1/2,17 11/16,TURBO
FORD,FUSION,2019,L4 2.5,Automática,4113321,Con clima,26 1/2,18 3/8,
FORD,FUSION,2019,L4 2.0,Automática,AHG9Z8005A,Con clima,26 1/2,17 11/16,TURBO
FORD,FUSION,2020,L4 2.0,Automática,AHG9Z8005A,Con clima,26 1/2,17 11/16,TURBO
,,,,,,,,,
FORD,GRAND MARQUIS /CROWN V.,1979,V8 305 351,Automática,63045,Con clima,28,17 5/16,
FORD,GRAND MARQUIS /CROWN V.,1980,V8 305 351,Automática,63045,Con clima,28,17 5/16,
FORD,GRAND MARQUIS /CROWN V.,1981,V8 305 351,Automática,63045,Con clima,28,17 5/16,
FORD,GRAND MARQUIS /CROWN V.,1982,V8 305 351,Automática,63045,Con clima,28,17 5/16,
FORD,GRAND MARQUIS /CROWN V.,1983,V8 305 351,Automática,63045,Con clima,28,17 5/16,
FORD,GRAND MARQUIS /CROWN V.,1984,V8 305 351,Automática,63045,Con clima,28,17 5/16,
FORD,GRAND MARQUIS /CROWN V.,1987,V8 5.0,Automática,432170,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1988,V8 5.0,Automática,432170,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1989,V8 5.0,Automática,432170,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1990,V8 5.0,Automática,432170,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1991,V8 5.0,Automática,432170,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1992,V8 4.6,Automática,431245,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1993,V8 4.6,Automática,431245,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1994,V8 4.6,Automática,431245,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1995,V8 4.6,Automática,432410,Con clima,27 1/2,18 1/2,
FORD,GRAND MARQUIS /CROWN V.,1996,V8 4.6,Automática,432410,Con clima,27 1/2,18 1/2,
FORD,GRAND MARQUIS /CROWN V.,1997,V8 4.6,Automática,432410,Con clima,27 1/2,18 1/2,
FORD,GRAND MARQUIS /CROWN V.,1998,V8 4.6,Automática,431393,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,1999,V8 4.6,Automática,431393,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,2000,V8 4.6,Automática,431393,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,2001,V8 4.6,Automática,431393,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,2002,V8 4.6,Automática,431393,Con clima,27 1/2,18 3/8,
FORD,GRAND MARQUIS /CROWN V.,2003,V8 4.6,Automática,432670,Con clima,25 3/8,19 11/16,
FORD,GRAND MARQUIS /CROWN V.,2004,V8 4.6,Automática,432670,Con clima,25 3/8,19 11/16,
FORD,GRAND MARQUIS /CROWN V.,2005,V8 4.6,Automática,432670,Con clima,25 3/8,19 11/16,
,,,,,,,,,
FORD,IKON,2002,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2003,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2004,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2005,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2006,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2007,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2008,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2009,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
FORD,IKON,2010,L4 1.6,Estándar,63526,Con clima,19 13/16,15 3/4,
,,,,,,,,,
FORD,KA,2001,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2002,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2003,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2004,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2005,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2006,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2007,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
FORD,KA,2008,L4 1.6,Estándar,M-388,Con clima,19 5/8,14 5/8,
,,,,,,,,,
FORD,THUNDERBIRD,1977,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1977,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1978,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1978,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1979,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1979,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1980,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1980,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1981,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1981,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1982,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1982,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1983,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1983,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1984,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1984,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1985,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1985,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1986,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1986,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1987,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1987,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1988,"V6 232, V8 302",Automática,63091,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1988,"V6 232, V8 302",Estándar,63044,Con clima,24 1/2,17 5/16,
FORD,THUNDERBIRD,1989,"V6 3.8, V8 5.0",Automática,432345,Con clima,22 7/16,18 1/4,
FORD,THUNDERBIRD,1990,"V6 3.8, V8 5.0",Automática,432345,Con clima,22 7/16,18 1/4,
FORD,THUNDERBIRD,1991,"V6 3.8, V8 5.0",Automática,432345,Con clima,22 7/16,18 1/4,
FORD,THUNDERBIRD,1992,"V6 3.8, V8 5.0",Automática,432345,Con clima,22 7/16,18 1/4,
FORD,THUNDERBIRD,1992,V6 3.8,Automática,5628,Con clima,15,19 11/16,TURBO
FORD,THUNDERBIRD,1993,"V6 3.8, V8 5.0",Automática,432345,Con clima,22 7/16,18 1/4,
FORD,THUNDERBIRD,1993,V6 3.8,Automática,5628,Con clima,15,19 11/16,TURBO
FORD,THUNDERBIRD,1994,V8 4.6,Automática,432344,Con clima,22 3/8,18 7/16,
FORD,THUNDERBIRD,1995,V8 4.6,Automática,432344,Con clima,22 3/8,18 7/16,
FORD,THUNDERBIRD,1996,V8 4.6,Automática,432344,Con clima,22 3/8,18 7/16,
FORD,THUNDERBIRD,1997,V8 4.6,Automática,432344,Con clima,22 3/8,18 7/16,
FORD,THUNDERBIRD,2002,V6 3.9,Automática,431414,Con clima,24 1/8,18 3/8,
FORD,THUNDERBIRD,2003,V6 3.9,Automática,431414,Con clima,24 1/8,18 3/8,
FORD,THUNDERBIRD,2004,V6 3.9,Automática,431414,Con clima,24 1/8,18 3/8,
FORD,THUNDERBIRD,2005,V6 3.9,Automática,431414,Con clima,24 1/8,18 3/8,
,,,,,,,,,
FORD,TOPAZ ,1984,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1985,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1986,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1987,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1988,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1989,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1990,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,TOPAZ ,1991,L4 2.3,Automática,438880,Con clima,23 1/4,13,
FORD,"TOPAZ, GHIA",1992,"L4 2.3, V6 3.0",Automática,432336,Con clima,24,14 3/4,
FORD,"TOPAZ, GHIA",1993,"L4 2.3, V6 3.0",Automática,432336,Con clima,24,14 3/4,
FORD,"TOPAZ, GHIA",1994,"L4 2.3, V6 3.0",Automática,432336,Con clima,24,14 3/4,
,,,,,,,,,
FORD,TRANSIT,2007,L4 2.2,Automática,69226,Con clima,30 5/16,14 1/8,
FORD,TRANSIT,2008,L4 2.2,Automática,69226,Con clima,30 5/16,14 1/8,
FORD,TRANSIT,2009,L4 2.2,Automática,69226,Con clima,30 5/16,14 1/8,
FORD,TRANSIT,2010,L4 2.2,Automática,69226,Con clima,30 5/16,14 1/8,
FORD,TRANSIT,2011,L4 2.2,Automática,69226,Con clima,30 5/16,14 1/8,
FORD,TRANSIT,2012,L4 2.2,Automática,66861,Con clima,30 1/4,18,
FORD,TRANSIT,2013,L4 2.2,Automática,66861,Con clima,30 1/4,18,
FORD,TRANSIT,2014,L4 2.2,Automática,66861,Con clima,30 1/4,18,
FORD,TRANSIT,2015,L4 2.2,Automática,66861,Con clima,30 1/4,18,
FORD,TRANSIT,2015,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
FORD,TRANSIT,2016,L4 2.2,Automática,66861,Con clima,30 1/4,18,
FORD,TRANSIT,2016,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
FORD,TRANSIT,2017,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
FORD,TRANSIT,2018,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
FORD,TRANSIT,2019,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
FORD,TRANSIT,2020,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
FORD,TRANSIT,2021,V6 3.5 3.7,Automática,CK4Z8005A,Con clima,30 5/16,18 3/8,
,,,,,,,,,
FORD,WINDSTAR,1995,V6 3.0 3.8,Automática,432373,Con clima,30,17,
FORD,WINDSTAR,1996,V6 3.0 3.8,Automática,432373,Con clima,30,17,
FORD,WINDSTAR,1997,V6 3.0 3.8,Automática,432373,Con clima,30,17,
FORD,WINDSTAR,1998,V6 3.0 3.8,Automática,432373,Con clima,30,17,
FORD,WINDSTAR,1999,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
FORD,WINDSTAR,2000,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
FORD,WINDSTAR,2001,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
FORD,WINDSTAR,2002,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
FORD,WINDSTAR,2003,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
FORD,WINDSTAR,2004,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
FORD,WINDSTAR,2005,"V6 3.0, 3.8, 4.2",Automática,431391,Con clima,30,17,
,,,,,,,,,
,,,,,,,,,
GMC,ACADIA,2007,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2008,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2009,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2010,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2011,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2012,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2013,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2014,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2015,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2016,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
GMC,ACADIA,2017,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
,,,,,,,,,
GMC,CANYON,2007,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2008,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2009,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2010,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2011,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2012,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2013,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
GMC,CANYON,2014,"L4 2.9, L5 3.7",Automática,438459,Con clima,18 1/8,23 1/4,
,,,,,,,,,
GMC,SIERRA,1999,"V6 4.3, V8 4.8,5.3",Automática,432295,Con clima,28 1/4,17 3/16,
GMC,SIERRA,2000,"V6 4.3, V8 4.8,5.3",Automática,432295,Con clima,28 1/4,17 3/16,
GMC,SIERRA,2001,"V6 4.3, V8 4.8,5.3",Automática,432295,Con clima,28 1/4,17 3/16,
GMC,SIERRA,2001,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2002,"V6 4.3, V8 4.8,5.3",Automática,432295,Con clima,28 1/4,17 3/16,
GMC,SIERRA,2002,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2003,"V6 4.3, V8 4.8,5.3",Automática,432295,Con clima,28 1/4,17 3/16,
GMC,SIERRA,2003,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2004,"V6 4.3, V8 4.8,5.3",Automática,432295,Con clima,28 1/4,17 3/16,
GMC,SIERRA,2004,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2005,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2006,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2007,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2008,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2009,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2010,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2011,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2011,"V8 6.0, V8 6.6",Automática,23447657,Con clima,34,23 1/4,
GMC,SIERRA,2012,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2012,"V8 6.0, V8 6.6",Automática,23447657,Con clima,34,23 1/4,
GMC,SIERRA,2013,V8 5.3,Automática,432306,Con clima,34,17 1/2,
GMC,SIERRA,2013,"V8 6.0, V8 6.6",Automática,23447657,Con clima,34,23 1/4,
GMC,SIERRA,2014,"V8 6.0, V8 6.6",Automática,23447657,Con clima,34,23 1/4,
GMC,SIERRA,2014,"V6 4.3, V8 5.3,6.2",Automática,23445967,Con clima,34 1/16,18 7/16,
GMC,SIERRA,2015,"V8 6.0, V8 6.6",Automática,23447657,Con clima,34,23 1/4,
GMC,SIERRA,2015,"V6 4.3, V8 5.3,6.2",Automática,23445967,Con clima,34 1/16,18 7/16,
GMC,SIERRA,2016,"V6 4.3, V8 5.3,6.2",Automática,23445967,Con clima,34 1/16,18 7/16,
GMC,SIERRA,2017,"V6 4.3, V8 5.3,6.2",Automática,23445967,Con clima,34 1/16,18 7/16,
GMC,SIERRA,2018,"V6 4.3, V8 5.3,6.2",Automática,23445967,Con clima,34 1/16,18 7/16,
GMC,SIERRA,2019,"V6 4.3, V8 5.3,6.2",Automática,23445967,Con clima,34 1/16,18 7/16,
,,,,,,,,,
GMC,TERRAIN,2010,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2011,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2012,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2013,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2014,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2015,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2016,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2017,"L4 2.4, V6 3.0",Automática,438220,Con clima,26 11/16,16 9/16,
GMC,TERRAIN,2018,"L4 1.5, 2.0",Automática,84448454,Con clima,26 13/16,21 11/16,
GMC,TERRAIN,2019,"L4 1.5, 2.0",Automática,84448454,Con clima,26 13/16,21 11/16,
GMC,TERRAIN,2020,"L4 1.5, 2.0",Automática,84448454,Con clima,26 13/16,21 11/16,
,,,,,,,,,
GMC,YUKON,1992,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1992,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1993,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1993,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1994,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1994,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1995,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1995,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1996,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1996,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1997,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1997,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1998,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1998,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
GMC,YUKON,1999,"V8 5.0,5.7",Automática,431333,Con clima,34,17 1/4,"1"" GRUESO"
GMC,YUKON,1999,"V8 5.0,5.7",Automática,432285,Con clima,34,17 1/4,"2"" GRUESO"
