Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones,Identificador
Jeep,Grand Cherokee,1993,L6 4.0,Automática,431348,Con clima,22 1/4,16 13/16,,3492
Jeep,Grand Cherokee,1993,"V8 5.2, 5.9",Automática,431347,Con clima,22 1/4,16 13/16,,3493
Jeep,Grand Cherokee,1994,L6 4.0,Automática,431348,Con clima,22 1/4,16 13/16,,3494
Jeep,Grand Cherokee,1994,"V8 5.2, 5.9",Automática,431347,Con clima,22 1/4,16 13/16,,3495
Jeep,Grand Cherokee,1995,L6 4.0,Automática,431348,Con clima,22 1/4,16 13/16,,3496
Jeep,Grand Cherokee,1995,"V8 5.2, 5.9",Automática,431347,Con clima,22 1/4,16 13/16,,3497
Jeep,Grand Cherokee,1996,L6 4.0,Automática,431348,Con clima,22 1/4,16 13/16,,3498
Jeep,Grand Cherokee,1996,"V8 5.2, 5.9",Automática,431347,Con clima,22 1/4,16 13/16,,3499
Jeep,Grand Cherokee,1997,L6 4.0,Automática,431348,Con clima,22 1/4,16 13/16,,3500
Jeep,Grand Cherokee,1997,"V8 5.2, 5.9",Automática,431347,Con clima,22 1/4,16 13/16,,3501
Jeep,Grand Cherokee,1998,L6 4.0,Automática,431348,Con clima,22 1/4,16 13/16,,3502
Jeep,Grand Cherokee,1998,"V8 5.2, 5.9",Automática,431347,Con clima,22 1/4,16 13/16,,3503
Jeep,Grand Cherokee,1999,L6 4.0,Automática,432614,Con clima,23 7/16,21 7/8,,3504
Jeep,Grand Cherokee,1999,V8 4.7,Automática,432615,Con clima,23 7/16,21 7/8,,3505
Jeep,Grand Cherokee,2000,L6 4.0,Automática,432614,Con clima,23 7/16,21 7/8,,3506
Jeep,Grand Cherokee,2000,V8 4.7,Automática,432615,Con clima,23 7/16,21 7/8,,3507
Jeep,Grand Cherokee,2001,L6 4.0,Automática,432614,Con clima,23 7/16,21 7/8,,3508
Jeep,Grand Cherokee,2001,V8 4.7,Automática,432516,Con clima,23 1/4,20 3/8,,3509
Jeep,Grand Cherokee,2002,L6 4.0,Automática,432614,Con clima,23 7/16,21 7/8,,3510
Jeep,Grand Cherokee,2002,V8 4.7,Automática,432516,Con clima,23 1/4,20 3/8,,3511
Jeep,Grand Cherokee,2003,L6 4.0,Automática,432614,Con clima,23 7/16,21 7/8,,3512
Jeep,Grand Cherokee,2003,V8 4.7,Automática,432516,Con clima,23 1/4,20 3/8,,3513
Jeep,Grand Cherokee,2004,L6 4.0,Automática,432614,Con clima,23 7/16,21 7/8,,3514
Jeep,Grand Cherokee,2004,V8 4.7,Automática,432516,Con clima,23 1/4,20 3/8,,3515
Jeep,Grand Cherokee,2005,"V6 3.7, V8 4.7",Automática,438174,Con clima,20,20 3/8,,3516
Jeep,Grand Cherokee,2006,"V6 3.7, V8 4.7",Automática,438174,Con clima,20,20 3/8,,3517
Jeep,Grand Cherokee,2007,"V6 3.7, V8 4.7",Automática,438174,Con clima,20,20 3/8,,3518
Jeep,Grand Cherokee,2008,"V6 3.7, V8 4.7",Automática,438174,Con clima,20,20 3/8,,3519
Jeep,Grand Cherokee,2009,"V6 3.7, V8 4.7",Automática,438174,Con clima,20,20 3/8,,3520
Jeep,Grand Cherokee,2010,"V6 3.7, V8 4.7",Automática,438174,Con clima,20,20 3/8,,3521
Jeep,Grand Cherokee,2011,"V6 3.6, V8 5.7",Automática,4113204,Con clima,20 1/2,25 1/16,,3522
Jeep,Grand Cherokee,2012,"V6 3.6, V8 5.7",Automática,4113204,Con clima,20 1/2,25 1/16,,3523
Jeep,Grand Cherokee,2013,"V6 3.6, V8 5.7",Automática,4113204,Con clima,20 1/2,25 1/16,,3524
Jeep,Grand Cherokee,2014,"V6 3.6, V8 5.7",Automática,4113204,Con clima,20 1/2,25 1/16,,3525
Jeep,Grand Cherokee,2015,"V6 3.6, V8 5.7",Automática,4113204,Con clima,20 1/2,25 1/16,,3526
Jeep,Grand Cherokee,2016,V8 5.7,Automática,4113204,Con clima,20 1/2,25 1/16,,3527
Jeep,Grand Cherokee,2017,V8 5.7,Automática,4113204,Con clima,20 1/2,25 1/16,,3528
Jeep,Grand Cherokee,2018,V8 5.7,Automática,4113204,Con clima,20 1/2,25 1/16,,3529
Jeep,Grand Cherokee,2019,V8 5.7,Automática,4113204,Con clima,20 1/2,25 1/16,,3530
Jeep,Grand Cherokee,2020,V8 5.7,Automática,4113204,Con clima,20 1/2,25 1/16,,3531
Jeep,Liberty,2002,"L4 2.4,2.8",Automática,412482,Con clima,19 5/16,21,,3532
Jeep,Liberty,2002,V6 3.7,Automática,432316,Con clima,19 5/16,21,,3533
Jeep,Liberty,2003,"L4 2.4,2.8",Automática,412482,Con clima,19 5/16,21,,3534
Jeep,Liberty,2003,V6 3.7,Automática,432316,Con clima,19 5/16,21,,3535
Jeep,Liberty,2004,"L4 2.4,2.8",Automática,412482,Con clima,19 5/16,21,,3536
Jeep,Liberty,2004,V6 3.7,Automática,432316,Con clima,19 5/16,21,,3537
Jeep,Liberty,2005,"L4 2.4,2.8",Automática,412482,Con clima,19 5/16,21,,3538
Jeep,Liberty,2005,V6 3.7,Automática,432316,Con clima,19 5/16,21,,3539
Jeep,Liberty,2006,"L4 2.4,2.8",Automática,412482,Con clima,19 5/16,21,,3540
Jeep,Liberty,2006,V6 3.7,Automática,432316,Con clima,19 5/16,21,,3541
Jeep,Liberty,2007,"L4 2.4,2.8",Automática,412482,Con clima,19 5/16,21,,3542
Jeep,Liberty,2007,V6 3.7,Automática,438145,Con clima,19 5/16,21,,3543
Jeep,Liberty,2008,V6 3.7,Automática,438326,Con clima,19 7/8,23 1/4,,3544
Jeep,Liberty,2009,V6 3.7,Automática,438326,Con clima,19 7/8,23 1/4,,3545
Jeep,Liberty,2010,V6 3.7,Automática,438326,Con clima,19 7/8,23 1/4,,3546
Jeep,Liberty,2011,V6 3.7,Automática,438326,Con clima,19 7/8,23 1/4,,3547
Jeep,Liberty,2012,V6 3.7,Automática,438326,Con clima,19 7/8,23 1/4,,3548
Jeep,Liberty,2013,V6 3.7,Automática,438326,Con clima,19 7/8,23 1/4,,3549
Jeep,Wrangler,1987,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3550
Jeep,Wrangler,1988,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3551
Jeep,Wrangler,1989,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3552
Jeep,Wrangler,1990,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3553
Jeep,Wrangler,1991,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3554
Jeep,Wrangler,1992,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3555
Jeep,Wrangler,1993,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3556
Jeep,Wrangler,1994,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3557
Jeep,Wrangler,1995,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3558
Jeep,Wrangler,1996,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3559
Jeep,Wrangler,1997,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3560
Jeep,Wrangler,1998,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3561
Jeep,Wrangler,1999,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3562
Jeep,Wrangler,2000,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3563
Jeep,Wrangler,2001,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3564
Jeep,Wrangler,2002,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3565
Jeep,Wrangler,2003,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3566
Jeep,Wrangler,2004,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3567
Jeep,Wrangler,2005,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3568
Jeep,Wrangler,2006,"L4 2.5, L6 4.0",Automática,432015,Con clima,18 1/8,20,,3569
Jeep,Wrangler,2007,V6 3.8,Automática,438146,Con clima,21,22,,3570
Jeep,Wrangler,2008,V6 3.8,Automática,438146,Con clima,21,22,,3571
Jeep,Wrangler,2009,V6 3.8,Automática,438146,Con clima,21,22,,3572
Jeep,Wrangler,2010,V6 3.8,Automática,438146,Con clima,21,22,,3573
Jeep,Wrangler,2011,V6 3.8,Automática,438146,Con clima,21,22,,3574
Jeep,Wrangler,2012,V6 3.6,Automática,438146,Con clima,21,22,,3575
Jeep,Wrangler,2013,V6 3.6,Automática,438146,Con clima,21,22,,3576
Jeep,Wrangler,2014,V6 3.6,Automática,438146,Con clima,21,22,,3577
Jeep,Wrangler,2015,V6 3.6,Automática,438146,Con clima,21,22,,3578
Jeep,Wrangler,2016,V6 3.6,Automática,438146,Con clima,21,22,,3579
Jeep,Wrangler,2017,V6 3.6,Automática,438146,Con clima,21,22,,3580
Jeep,Wrangler,2018,V6 3.6,Automática,438146,Con clima,21,22,,3581
Jeep,Wrangler,2019,V6 3.6,Automática,438146,Con clima,21,22,,3582
Kia,Forte,2015,L4 1.8 2.0,Automática,4113412,Con clima,21 5/8,15 1/2,,3583
Kia,Forte,2016,L4 1.8 2.0,Automática,4113412,Con clima,21 5/8,15 1/2,,3584
Kia,Forte,2017,L4 1.8 2.0,Automática,4113412,Con clima,21 5/8,15 1/2,,3585
Kia,Forte,2018,L4 1.8 2.0,Automática,4113412,Con clima,21 5/8,15 1/2,,3586
Kia,Rio,2016,L4 1.6,Automática,25310-1R050,Con clima,19 3/4,15 1/8,,3587
Kia,Rio,2016,L4 1.6,Estándar,25310-1R000,Con clima,19 3/4,15 1/8,,3588
Kia,Rio,2017,L4 1.6,Automática,25310-1R050,Con clima,19 3/4,15 1/8,,3589
Kia,Rio,2017,L4 1.6,Estándar,25310-1R000,Con clima,19 3/4,15 1/8,,3590
Kia,Rio,2018,L4 1.6,Automática,25310-H9000,Con clima,19 11/16,15,,3591
Kia,Rio,2018,L4 1.6,Estándar,25310-H9050,Con clima,19 11/16,15,,3592
Kia,Rio,2019,L4 1.6,Automática,25310-H9000,Con clima,19 11/16,15,,3593
Kia,Rio,2019,L4 1.6,Estándar,25310-H9050,Con clima,19 11/16,15,,3594
Kia,Rio,2020,L4 1.6,Automática,25310-H9000,Con clima,19 11/16,15,,3595
Kia,Rio,2020,L4 1.6,Estándar,25310-H9050,Con clima,19 11/16,15,,3596
Kia,Sorento,2011,L4 2.4,Automática,675068,Con clima,26 3/8,18 7/8,,3597
Kia,Sorento,2012,L4 2.4,Automática,675068,Con clima,26 3/8,18 7/8,,3598
Kia,Sorento,2013,L4 2.4,Automática,675068,Con clima,26 3/8,18 7/8,,3599
Kia,Sorento,2014,L4 2.4,Automática,675068,Con clima,26 3/8,18 7/8,,3600
Kia,Sorento,2015,L4 2.4,Automática,675068,Con clima,26 3/8,18 7/8,,3601
Kia,Sorento,2016,V6 3.3,Automática,25310-C6770,Con clima,26 3/8,18 7/8,,3602
Kia,Sorento,2017,V6 3.3,Automática,25310-C6770,Con clima,26 3/8,18 7/8,,3603
Kia,Sorento,2018,V6 3.3,Automática,25310-C6770,Con clima,26 3/8,18 7/8,,3604
Kia,Sorento,2019,V6 3.3,Automática,25310-C6770,Con clima,26 3/8,18 7/8,,3605
Kia,Sorento,2020,V6 3.3,Automática,25310-C6770,Con clima,26 3/8,18 7/8,,3606
Kia,Sportage,2014,"L4 2.0, 2.4",Automática,67514,Con clima,25,18 7/8,,3607
Kia,Sportage,2015,"L4 2.0, 2.4",Automática,67514,Con clima,25,18 7/8,,3608
Kia,Sportage,2016,"L4 2.0, 2.4",Automática,67514,Con clima,25,18 7/8,,3609
Lincoln,Aviator,2003,V8 4.6,Automática,438201,Con clima,21 3/4,23 11/16,,3610
Lincoln,Aviator,2004,V8 4.6,Automática,438201,Con clima,21 3/4,23 11/16,,3611
Lincoln,Aviator,2005,V8 4.6,Automática,438201,Con clima,21 3/4,23 11/16,,3612
Lincoln,Continental,1995,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3613
Lincoln,Continental,1996,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3614
Lincoln,Continental,1997,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3615
Lincoln,Continental,1998,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3616
Lincoln,Continental,1999,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3617
Lincoln,Continental,2000,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3618
Lincoln,Continental,2001,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3619
Lincoln,Continental,2002,V8 4.6,Automática,432408,Con clima,29 11/16,17 1/16,,3620
Lincoln,LS,2000,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3621
Lincoln,LS,2001,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3622
Lincoln,LS,2002,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3623
Lincoln,LS,2003,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3624
Lincoln,LS,2004,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3625
Lincoln,LS,2005,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3626
Lincoln,LS,2006,"V6 3.0, V8 3.9",Automática,431414,Con clima,24 1/8,18 3/8,,3627
Lincoln,Mark LT,2006,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3628
Lincoln,Mark LT,2006,V8 5.4,Automática,432672,Con clima,31 7/8,17 1/16,,3629
Lincoln,Mark LT,2007,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3630
Lincoln,Mark LT,2007,V8 5.4,Automática,432672,Con clima,31 7/8,17 1/16,,3631
Lincoln,Mark LT,2008,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3632
Lincoln,Mark LT,2008,V8 5.4,Automática,432672,Con clima,31 7/8,17 1/16,,3633
Lincoln,Mark VIII,1993,V8 4.6,Automática,432344,Con clima,22 7/16,18 3/8,,3634
Lincoln,Mark VIII,1994,V8 4.6,Automática,432344,Con clima,22 7/16,18 3/8,,3635
Lincoln,Mark VIII,1995,V8 4.6,Automática,432344,Con clima,22 7/16,18 3/8,,3636
Lincoln,Mark VIII,1996,V8 4.6,Automática,432344,Con clima,22 7/16,18 3/8,,3637
Lincoln,Mark VIII,1997,V8 4.6,Automática,432344,Con clima,22 7/16,18 3/8,,3638
Lincoln,Mark VIII,1998,V8 4.6,Automática,432344,Con clima,22 7/16,18 3/8,,3639
Lincoln,MKS,2009,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3640
Lincoln,MKS,2010,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3641
Lincoln,MKS,2011,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3642
Lincoln,MKS,2012,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3643
Lincoln,MKS,2013,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3644
Lincoln,MKS,2014,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3645
Lincoln,MKS,2015,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3646
Lincoln,MKS,2016,V6 3.7,Automática,434082,Con clima,28 3/4,17 1/4,,3647
Lincoln,MKT,2010,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3648
Lincoln,MKT,2011,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3649
Lincoln,MKT,2012,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3650
Lincoln,MKT,2013,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3651
Lincoln,MKT,2014,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3652
Lincoln,MKT,2015,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3653
Lincoln,MKT,2016,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3654
Lincoln,MKT,2017,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3655
Lincoln,MKT,2018,V6 3.7,Automática,4113195,Con clima,28 3/4,19 3/8,,3656
Lincoln,MKX,2007,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3657
Lincoln,MKX,2008,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3658
Lincoln,MKX,2009,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3659
Lincoln,MKX,2010,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3660
Lincoln,MKX,2011,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3661
Lincoln,MKX,2012,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3662
Lincoln,MKX,2013,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3663
Lincoln,MKX,2014,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3664
Lincoln,MKX,2015,V6 3.5,Automática,434082,Con clima,28 3/4,19 3/8,,3665
Lincoln,MKZ,2007,V6 3.5,Automática,438451,Con clima,25 3/4,16 7/8,,3666
Lincoln,MKZ,2008,V6 3.5,Automática,438451,Con clima,25 3/4,16 7/8,,3667
Lincoln,MKZ,2009,V6 3.5,Automática,438451,Con clima,25 3/4,16 7/8,,3668
Lincoln,MKZ,2010,V6 3.5,Automática,438451,Con clima,25 3/4,16 7/8,,3669
Lincoln,MKZ,2011,V6 3.5,Automática,438451,Con clima,25 3/4,16 7/8,,3670
Lincoln,MKZ,2012,V6 3.5,Automática,438451,Con clima,25 3/4,16 7/8,,3671
Lincoln,Navigator,1998,V8 5.4,Automática,431386,Con clima,31 7/8,17,,3672
Lincoln,Navigator,1998,V8 5.4,Automática,431329,Con clima,31 7/8,17,2 pulgadas grueso,3673
Lincoln,Navigator,1999,V8 5.4,Automática,431386,Con clima,31 7/8,17,,3674
Lincoln,Navigator,1999,V8 5.4,Automática,431329,Con clima,31 7/8,17,2 pulgadas grueso,3675
Lincoln,Navigator,2000,V8 5.4,Automática,431386,Con clima,31 7/8,17,,3676
Lincoln,Navigator,2000,V8 5.4,Automática,431329,Con clima,31 7/8,17,2 pulgadas grueso,3677
Lincoln,Navigator,2001,V8 5.4,Automática,431386,Con clima,31 7/8,17,,3678
Lincoln,Navigator,2001,V8 5.4,Automática,431329,Con clima,31 7/8,17,2 pulgadas grueso,3679
Lincoln,Navigator,2002,V8 5.4,Automática,431386,Con clima,31 7/8,17,,3680
Lincoln,Navigator,2002,V8 5.4,Automática,431329,Con clima,31 7/8,17,2 pulgadas grueso,3681
Lincoln,Navigator,2003,V8 5.4,Automática,433834,Con clima,19 15/16,27 1/4,,3682
Lincoln,Navigator,2003,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3683
Lincoln,Navigator,2004,V8 5.4,Automática,433834,Con clima,19 15/16,27 1/4,,3684
Lincoln,Navigator,2004,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3685
Lincoln,Navigator,2005,V8 5.4,Automática,433834,Con clima,19 15/16,27 1/4,,3686
Lincoln,Navigator,2005,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3687
Lincoln,Navigator,2006,V8 5.4,Automática,433834,Con clima,19 15/16,27 1/4,,3688
Lincoln,Navigator,2006,V8 5.4,Automática,432671,Con clima,31 7/8,17 1/16,,3689
Lincoln,Navigator,2007,V8 5.4,Automática,434084,Con clima,31 1/2,17 3/8,,3690
Lincoln,Navigator,2008,V8 5.4,Automática,434084,Con clima,31 1/2,17 3/8,,3691
Lincoln,Navigator,2009,V8 5.4,Automática,438136,Con clima,31 1/2,17 3/8,,3692
Lincoln,Navigator,2010,V8 5.4,Automática,438136,Con clima,31 1/2,17 3/8,,3693
Lincoln,Navigator,2011,V8 5.4,Automática,438136,Con clima,31 1/2,17 3/8,,3694
Lincoln,Navigator,2012,V8 5.4,Automática,438136,Con clima,31 1/2,17 3/8,,3695
Lincoln,Navigator,2013,V8 5.4,Automática,438136,Con clima,31 1/2,17 3/8,,3696
Lincoln,Navigator,2014,V8 5.4,Automática,438136,Con clima,31 1/2,17 3/8,,3697
Lincoln,Navigator,2015,V6 3.5,Automática,438421,Con clima,31 1/2,16 1/2,,3698
Lincoln,Navigator,2016,V6 3.5,Automática,438421,Con clima,31 1/2,16 1/2,,3699
Lincoln,Navigator,2017,V6 3.5,Automática,438421,Con clima,31 1/2,16 1/2,,3700
Lincoln,Navigator,2018,V6 3.5,Automática,438424,Con clima,34 3/4,17 11/16,,3701
Lincoln,Navigator,2019,V6 3.5,Automática,438424,Con clima,34 3/4,17 11/16,,3702
Lincoln,Navigator,2020,V6 3.5,Automática,438424,Con clima,34 3/4,17 11/16,,3703
Lincoln,Navigator,2021,V6 3.5,Automática,438424,Con clima,34 3/4,17 11/16,,3704
Lincoln,Navigator,2022,V6 3.5,Automática,438424,Con clima,34 3/4,17 11/16,,3705
Lincoln,Zephyr,2006,V6 3.0,Automática,438057,Con clima,25 3/4,16 7/8,,3706
Mazda,2,2012,L4 1.5,Automática,MA3010231,Con clima,14 1/8,21 5/8,,3707
Mazda,2,2013,L4 1.5,Automática,MA3010231,Con clima,14 1/8,21 5/8,,3708
Mazda,2,2014,L4 1.5,Automática,MA3010231,Con clima,14 1/8,21 5/8,,3709
Mazda,2,2015,L4 1.5,Automática,MA3010231,Con clima,14 1/8,21 5/8,,3710
Mazda,5,2003,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3711
Mazda,5,2004,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3712
Mazda,5,2005,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3713
Mazda,5,2006,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3714
Mazda,5,2007,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3715
Mazda,5,2008,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3716
Mazda,5,2009,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3717
Mazda,5,2010,L4 2.0,Automática,434040,Con clima,25 9/16,14 1/2,,3718
Mazda,5,2012,L4 2.0,Automática,4113220,Con clima,26 9/16,14 9/16,,3719
Mazda,5,2013,L4 2.0,Automática,4113220,Con clima,26 9/16,14 9/16,,3720
Mazda,5,2014,L4 2.0,Automática,4113220,Con clima,26 9/16,14 9/16,,3721
Mazda,6,2003,L4 2.3,Automática,432679,Con clima,14 7/8,28 11/16,,3722
Mazda,6,2003,V6 3.0,Automática,432680,Con clima,14 3/4,29,,3723
Mazda,6,2004,L4 2.3,Automática,432679,Con clima,14 7/8,28 11/16,,3724
Mazda,6,2004,V6 3.0,Automática,432680,Con clima,14 3/4,29,,3725
Mazda,6,2005,L4 2.3,Automática,432679,Con clima,14 7/8,28 11/16,,3726
Mazda,6,2005,V6 3.0,Automática,432680,Con clima,14 3/4,29,,3727
Mazda,6,2006,L4 2.3,Automática,432679,Con clima,14 7/8,28 11/16,,3728
Mazda,6,2006,V6 3.0,Automática,432680,Con clima,14 3/4,29,,3729
Mazda,6,2007,L4 2.3,Automática,432679,Con clima,14 7/8,28 11/16,,3730
Mazda,6,2007,V6 3.0,Automática,432680,Con clima,14 3/4,29,,3731
Mazda,6,2008,L4 2.3,Automática,432679,Con clima,14 7/8,28 11/16,,3732
Mazda,6,2008,V6 3.0,Automática,432680,Con clima,14 3/4,29,,3733
Mazda,"626, MX6",1993,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3734
Mazda,"626, MX6",1994,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3735
Mazda,"626, MX6",1995,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3736
Mazda,"626, MX6",1996,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3737
Mazda,"626, MX6",1997,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3738
Mazda,"626, MX6",1998,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3739
Mazda,"626, MX6",1999,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3740
Mazda,"626, MX6",2000,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3741
Mazda,"626, MX6",2001,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3742
Mazda,"626, MX6",2002,L4 2.0,Automática,432342,Con clima,27 3/16,13 1/2,,3743
Mazda,CX-3,2016,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3744
Mazda,CX-3,2017,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3745
Mazda,CX-3,2018,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3746
Mazda,CX-3,2019,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3747
Mazda,CX-3,2020,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3748
Mazda,CX-3,2021,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3749
Mazda,CX-3,2022,L4 2.0,Automática,PEHN15200,Con clima,14 3/4,22 5/8,,3750
Mazda,CX-5,2013,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3751
Mazda,CX-5,2014,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3752
Mazda,CX-5,2015,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3753
Mazda,CX-5,2016,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3754
Mazda,CX-5,2017,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3755
Mazda,CX-5,2018,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3756
Mazda,CX-5,2019,L4 2.0 2.5,Automática,PE0115200A,Con clima,16 3/4,28 11/16,,3757
Mazda,CX-9,2007,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3758
Mazda,CX-9,2008,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3759
Mazda,CX-9,2009,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3760
Mazda,CX-9,2010,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3761
Mazda,CX-9,2011,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3762
Mazda,CX-9,2012,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3763
Mazda,CX-9,2013,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3764
Mazda,CX-9,2014,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3765
Mazda,CX-9,2015,V6 3.7,Automática,438280,Con clima,19 11/16,29 5/16,,3766
Mazda,CX-9,2016,L4 2.5,Automática,PY8V15200,Con clima,18 7/8,28 11/16,Turbo,3767
Mazda,CX-9,2017,L4 2.5,Automática,PY8V15200,Con clima,18 7/8,28 11/16,Turbo,3768
Mazda,CX-9,2018,L4 2.5,Automática,PY8V15200,Con clima,18 7/8,28 11/16,Turbo,3769
Mazda,CX-9,2019,L4 2.5,Automática,PY8V15200,Con clima,18 7/8,28 11/16,Turbo,3770
Mazda,CX-9,2020,L4 2.5,Automática,PY8V15200,Con clima,18 7/8,28 11/16,Turbo,3771
